ID,SENSSAvgMom,NotificationNum,NotificationNumQuad,NotificationNumCub
172,44.5,5,25,125
172,69.5,6,36,216
172,66,1,1,1
172,53,2,4,8
172,NA,3,9,27
172,NA,4,16,64
172,69.5,5,25,125
172,45,6,36,216
172,67,1,1,1
172,69.5,2,4,8
172,67,3,9,27
172,63,4,16,64
172,62.5,5,25,125
172,77.5,6,36,216
172,NA,1,1,1
172,47.5,2,4,8
172,70.5,3,9,27
172,68.5,4,16,64
172,46.5,5,25,125
172,68,6,36,216
172,26,1,1,1
172,50.5,2,4,8
172,60,3,9,27
172,73,4,16,64
172,63,5,25,125
172,NA,6,36,216
172,62,1,1,1
172,NA,2,4,8
172,67.5,3,9,27
172,NA,4,16,64
172,33.5,5,25,125
172,31,6,36,216
172,22.5,1,1,1
172,61,2,4,8
172,45.5,3,9,27
172,34.5,4,16,64
172,NA,5,25,125
172,68,6,36,216
172,62.5,1,1,1
172,71.5,2,4,8
172,73,3,9,27
172,NA,4,16,64
172,68.5,5,25,125
172,52,6,36,216
172,71,1,1,1
172,70,2,4,8
172,NA,3,9,27
172,NA,4,16,64
172,52,5,25,125
172,75,6,36,216
172,75.5,1,1,1
172,NA,2,4,8
172,NA,3,9,27
172,57,4,16,64
172,67,5,25,125
172,73.5,6,36,216
172,66,1,1,1
172,31,2,4,8
172,NA,3,9,27
172,49,4,16,64
172,75.5,5,25,125
172,68.5,6,36,216
172,67,1,1,1
172,NA,2,4,8
172,NA,3,9,27
172,NA,4,16,64
172,NA,5,25,125
172,70.5,6,36,216
172,64.5,1,1,1
172,NA,2,4,8
172,66,3,9,27
172,NA,4,16,64
172,81.5,5,25,125
172,65,6,36,216
172,68.5,1,1,1
172,63,2,4,8
172,73.5,3,9,27
172,62.5,4,16,64
172,69.5,5,25,125
172,74.5,6,36,216
173,65,1,1,1
173,91,2,4,8
173,NA,3,9,27
173,89,4,16,64
173,80.5,5,25,125
173,81.5,6,36,216
173,89,1,1,1
173,90.5,2,4,8
173,63,3,9,27
173,31.5,4,16,64
173,63.5,5,25,125
173,10,6,36,216
173,73.5,1,1,1
173,75.5,2,4,8
173,99,3,9,27
173,NA,4,16,64
173,87,5,25,125
173,15.5,6,36,216
173,83.5,1,1,1
173,73,2,4,8
173,27,3,9,27
173,27.5,4,16,64
173,81.5,5,25,125
173,88.5,6,36,216
173,10.5,1,1,1
173,95.5,2,4,8
173,55,3,9,27
173,100,4,16,64
173,NA,5,25,125
173,99.5,6,36,216
173,51.5,1,1,1
173,96.5,2,4,8
173,96,3,9,27
173,99.5,4,16,64
173,99.5,5,25,125
173,99,6,36,216
173,98.5,1,1,1
173,98.5,2,4,8
173,NA,3,9,27
173,96,4,16,64
173,97,5,25,125
173,100,6,36,216
173,99.5,1,1,1
173,NA,2,4,8
173,97.5,3,9,27
173,98.5,4,16,64
173,97.5,5,25,125
173,57.5,6,36,216
173,97.5,1,1,1
173,98,2,4,8
173,98.5,3,9,27
173,97.5,4,16,64
173,NA,5,25,125
173,99,6,36,216
173,94.5,1,1,1
173,NA,2,4,8
173,1,3,9,27
173,94.5,4,16,64
173,99.5,5,25,125
173,99,6,36,216
173,99.5,1,1,1
173,96.5,2,4,8
173,1,3,9,27
173,98,4,16,64
173,2.5,5,25,125
173,53,6,36,216
173,98.5,1,1,1
173,NA,2,4,8
173,96,3,9,27
173,96.5,4,16,64
173,96,5,25,125
173,1,6,36,216
173,1.5,1,1,1
173,97.5,2,4,8
173,98.5,3,9,27
173,99,4,16,64
173,98.5,5,25,125
173,NA,6,36,216
173,97.5,1,1,1
173,100,2,4,8
173,NA,3,9,27
173,90,4,16,64
173,99.5,5,25,125
173,99.5,6,36,216
173,96,1,1,1
173,99,2,4,8
173,NA,3,9,27
173,98.5,4,16,64
173,94.5,5,25,125
173,99.5,6,36,216
173,95,1,1,1
173,98.5,2,4,8
173,97,3,9,27
173,97.5,4,16,64
173,99,5,25,125
173,100,6,36,216
173,100,1,1,1
173,99,2,4,8
173,NA,3,9,27
173,NA,4,16,64
173,98.5,5,25,125
173,97.5,6,36,216
173,78.5,1,1,1
173,98.5,2,4,8
173,55,3,9,27
173,96.5,4,16,64
173,97.5,5,25,125
173,98,6,36,216
173,97.5,1,1,1
173,97.5,2,4,8
173,100,3,9,27
173,98.5,4,16,64
173,100,5,25,125
173,100,6,36,216
173,97.5,1,1,1
173,97.5,2,4,8
173,100,3,9,27
173,NA,4,16,64
173,NA,5,25,125
173,100,6,36,216
173,97.5,1,1,1
173,99,2,4,8
173,NA,3,9,27
173,95,4,16,64
173,100,5,25,125
173,98,6,36,216
175,49,1,1,1
175,43.5,2,4,8
175,64.5,3,9,27
175,77.5,4,16,64
175,51.5,5,25,125
175,86.5,6,36,216
175,53,1,1,1
175,100,2,4,8
175,75.5,3,9,27
175,57.5,4,16,64
175,66,5,25,125
175,83.5,6,36,216
175,18,1,1,1
175,57.5,2,4,8
175,64,3,9,27
175,75,4,16,64
175,64.5,5,25,125
175,69.5,6,36,216
175,49,1,1,1
175,49,2,4,8
175,67,3,9,27
175,65,4,16,64
175,10.5,5,25,125
175,1,6,36,216
175,82.5,1,1,1
175,32.5,2,4,8
175,49.5,3,9,27
175,50,4,16,64
175,49.5,5,25,125
175,85,6,36,216
175,74.5,1,1,1
175,62.5,2,4,8
175,50,3,9,27
175,100,4,16,64
175,31,5,25,125
175,50,6,36,216
175,1,1,1,1
175,37.5,2,4,8
175,56,3,9,27
175,1,4,16,64
175,49,5,25,125
175,49,6,36,216
175,67.5,1,1,1
175,49,2,4,8
175,74.5,3,9,27
175,100,4,16,64
175,49.5,5,25,125
175,49.5,6,36,216
175,60,1,1,1
175,NA,2,4,8
175,49,3,9,27
175,21,4,16,64
175,75,5,25,125
175,49,6,36,216
175,49.5,1,1,1
175,50,2,4,8
175,70.5,3,9,27
175,50,4,16,64
175,36.5,5,25,125
175,33,6,36,216
175,1,1,1,1
175,22,2,4,8
175,29,3,9,27
175,49,4,16,64
175,38.5,5,25,125
175,NA,6,36,216
175,46.5,1,1,1
175,49,2,4,8
175,49,3,9,27
175,49,4,16,64
175,16,5,25,125
175,46,6,36,216
175,49.5,1,1,1
175,49,2,4,8
175,49,3,9,27
175,31.5,4,16,64
175,49,5,25,125
175,50,6,36,216
175,69.5,1,1,1
175,48.5,2,4,8
175,59,3,9,27
175,49,4,16,64
175,44,5,25,125
175,40.5,6,36,216
175,49,1,1,1
175,61.5,2,4,8
175,78,3,9,27
175,100,4,16,64
175,73.5,5,25,125
175,100,6,36,216
175,49,1,1,1
175,65.5,2,4,8
175,76.5,3,9,27
175,54,4,16,64
175,49,5,25,125
175,92,6,36,216
175,50,1,1,1
175,92.5,2,4,8
175,49,3,9,27
175,57,4,16,64
175,73.5,5,25,125
175,75,6,36,216
175,49,1,1,1
175,56.5,2,4,8
175,62.5,3,9,27
175,54.5,4,16,64
175,35,5,25,125
175,26.5,6,36,216
175,50,1,1,1
175,59,2,4,8
175,57,3,9,27
175,18.5,4,16,64
175,10.5,5,25,125
175,49.5,6,36,216
175,48.5,1,1,1
175,27.5,2,4,8
175,39,3,9,27
175,50,4,16,64
175,64,5,25,125
175,49.5,6,36,216
175,25,1,1,1
175,49,2,4,8
175,49,3,9,27
175,NA,4,16,64
175,49,5,25,125
175,31,6,36,216
176,53.5,1,1,1
176,39,2,4,8
176,52,3,9,27
176,47,4,16,64
176,44.5,5,25,125
176,47,6,36,216
176,42,1,1,1
176,39.5,2,4,8
176,72,3,9,27
176,53,4,16,64
176,49,5,25,125
176,57,6,36,216
176,40,1,1,1
176,43.5,2,4,8
176,41,3,9,27
176,55,4,16,64
176,57.5,5,25,125
176,54,6,36,216
176,51,1,1,1
176,56,2,4,8
176,58.5,3,9,27
176,54,4,16,64
176,57,5,25,125
176,NA,6,36,216
176,63,1,1,1
176,62,2,4,8
176,57,3,9,27
176,59,4,16,64
176,53,5,25,125
176,55,6,36,216
176,NA,1,1,1
176,46,2,4,8
176,58.5,3,9,27
176,66,4,16,64
176,36,5,25,125
176,47,6,36,216
176,59.5,1,1,1
176,NA,2,4,8
176,65.5,3,9,27
176,58,4,16,64
176,74.5,5,25,125
176,68.5,6,36,216
176,35.5,1,1,1
176,48.5,2,4,8
176,NA,3,9,27
176,62.5,4,16,64
176,67.5,5,25,125
176,62,6,36,216
176,36.5,1,1,1
176,63.5,2,4,8
176,29,3,9,27
176,67.5,4,16,64
176,61.5,5,25,125
176,59.5,6,36,216
176,65,1,1,1
176,39,2,4,8
176,64,3,9,27
176,61,4,16,64
176,54.5,5,25,125
176,NA,6,36,216
176,32,1,1,1
176,48,2,4,8
176,58.5,3,9,27
176,60.5,4,16,64
176,63,5,25,125
176,NA,6,36,216
176,61.5,1,1,1
176,64.5,2,4,8
176,NA,3,9,27
176,66,4,16,64
176,NA,5,25,125
176,NA,6,36,216
176,59.5,1,1,1
176,NA,2,4,8
176,62,3,9,27
176,60.5,4,16,64
176,NA,5,25,125
176,62.5,6,36,216
176,57.5,1,1,1
176,59,2,4,8
176,58,3,9,27
176,36,4,16,64
176,52,5,25,125
176,70.5,6,36,216
176,31,1,1,1
176,50.5,2,4,8
176,NA,3,9,27
176,67,4,16,64
176,55.5,5,25,125
176,50,6,36,216
176,35,1,1,1
176,63.5,2,4,8
176,63.5,3,9,27
176,64.5,4,16,64
176,NA,5,25,125
176,66,6,36,216
176,65.5,1,1,1
176,58,2,4,8
176,56,3,9,27
176,55,4,16,64
176,59.5,5,25,125
176,56,6,36,216
176,63,1,1,1
176,60,2,4,8
176,58,3,9,27
176,NA,4,16,64
176,62,5,25,125
176,66,6,36,216
176,31.5,1,1,1
176,59.5,2,4,8
176,50,3,9,27
176,60.5,4,16,64
176,60.5,5,25,125
176,58.5,6,36,216
176,61.5,1,1,1
176,58.5,2,4,8
176,58.5,3,9,27
176,NA,4,16,64
176,61,5,25,125
176,NA,6,36,216
176,60.5,1,1,1
176,56.5,2,4,8
176,49.5,3,9,27
176,68,4,16,64
176,NA,5,25,125
176,NA,6,36,216
178,69,1,1,1
178,66,2,4,8
178,70,3,9,27
178,76.5,4,16,64
178,66,5,25,125
178,67.5,6,36,216
178,77.5,1,1,1
178,85,2,4,8
178,82,3,9,27
178,76.5,4,16,64
178,76,5,25,125
178,74,6,36,216
178,76,1,1,1
178,74,2,4,8
178,74,3,9,27
178,73,4,16,64
178,79.5,5,25,125
178,73.5,6,36,216
178,77.5,1,1,1
178,NA,2,4,8
178,80.5,3,9,27
178,76.5,4,16,64
178,72.5,5,25,125
178,74.5,6,36,216
178,87.5,1,1,1
178,NA,2,4,8
178,76,3,9,27
178,84,4,16,64
178,78.5,5,25,125
178,76.5,6,36,216
178,73,1,1,1
178,NA,2,4,8
178,81.5,3,9,27
178,NA,4,16,64
178,71.5,5,25,125
178,85.5,6,36,216
178,77,1,1,1
178,80,2,4,8
178,72,3,9,27
178,75,4,16,64
178,77.5,5,25,125
178,85,6,36,216
178,79,1,1,1
178,NA,2,4,8
178,NA,3,9,27
178,NA,4,16,64
178,72.5,5,25,125
178,72,6,36,216
178,74,1,1,1
178,NA,2,4,8
178,NA,3,9,27
178,80,4,16,64
178,69.5,5,25,125
178,NA,6,36,216
178,74.5,1,1,1
178,NA,2,4,8
178,67,3,9,27
178,NA,4,16,64
178,66.5,5,25,125
178,71.5,6,36,216
178,64,1,1,1
178,62,2,4,8
178,NA,3,9,27
178,72,4,16,64
178,NA,5,25,125
178,NA,6,36,216
178,77.5,1,1,1
178,74,2,4,8
178,NA,3,9,27
178,NA,4,16,64
178,NA,5,25,125
178,NA,6,36,216
178,73,1,1,1
178,73.5,2,4,8
178,NA,3,9,27
178,NA,4,16,64
178,77,5,25,125
178,69.5,6,36,216
178,70.5,1,1,1
178,69.5,2,4,8
178,71,3,9,27
178,73.5,4,16,64
178,71.5,5,25,125
178,69.5,6,36,216
178,78.5,1,1,1
178,73,2,4,8
178,84,3,9,27
178,73,4,16,64
178,84.5,5,25,125
178,72.5,6,36,216
178,75,1,1,1
178,69.5,2,4,8
178,69,3,9,27
178,68.5,4,16,64
178,74,5,25,125
178,76,6,36,216
178,71,1,1,1
178,72.5,2,4,8
178,76.5,3,9,27
178,72.5,4,16,64
178,73,5,25,125
178,NA,6,36,216
178,73.5,1,1,1
178,72.5,2,4,8
178,NA,3,9,27
178,73.5,4,16,64
178,74.5,5,25,125
178,81,6,36,216
178,78.5,1,1,1
178,72.5,2,4,8
178,NA,3,9,27
178,74.5,4,16,64
178,80.5,5,25,125
178,74.5,6,36,216
178,70,1,1,1
178,NA,2,4,8
178,NA,3,9,27
178,78.5,4,16,64
178,72,5,25,125
178,NA,6,36,216
178,80.5,1,1,1
178,80,2,4,8
178,72.5,3,9,27
178,76,4,16,64
178,76,5,25,125
178,75.5,6,36,216
179,5.5,1,1,1
179,35,2,4,8
179,15.5,3,9,27
179,15.5,4,16,64
179,50,5,25,125
179,10.5,6,36,216
179,1,1,1,1
179,80,2,4,8
179,80,3,9,27
179,87.5,4,16,64
179,NA,5,25,125
179,72.5,6,36,216
179,57.5,1,1,1
179,67.5,2,4,8
179,75,3,9,27
179,67.5,4,16,64
179,70,5,25,125
179,65,6,36,216
179,45,1,1,1
179,60,2,4,8
179,57.5,3,9,27
179,70,4,16,64
179,40,5,25,125
179,55,6,36,216
179,30.5,1,1,1
179,72.5,2,4,8
179,37.5,3,9,27
179,68,4,16,64
179,74,5,25,125
179,50,6,36,216
179,31.5,1,1,1
179,64.5,2,4,8
179,62.5,3,9,27
179,78.5,4,16,64
179,35,5,25,125
179,85,6,36,216
179,45,1,1,1
179,65,2,4,8
179,72.5,3,9,27
179,63,4,16,64
179,83.5,5,25,125
179,58,6,36,216
179,60.5,1,1,1
179,70,2,4,8
179,77.5,3,9,27
179,100,4,16,64
179,60,5,25,125
179,61.5,6,36,216
179,32.5,1,1,1
179,79.5,2,4,8
179,68,3,9,27
179,63,4,16,64
179,64,5,25,125
179,58,6,36,216
179,48,1,1,1
179,79.5,2,4,8
179,60,3,9,27
179,76.5,4,16,64
179,35,5,25,125
179,80,6,36,216
179,1,1,1,1
179,79.5,2,4,8
179,79.5,3,9,27
179,89,4,16,64
179,77.5,5,25,125
179,66.5,6,36,216
179,13,1,1,1
179,41.5,2,4,8
179,30,3,9,27
179,80.5,4,16,64
179,61,5,25,125
179,85,6,36,216
179,24,1,1,1
179,76.5,2,4,8
179,84.5,3,9,27
179,73,4,16,64
179,88,5,25,125
179,87,6,36,216
179,54,1,1,1
179,76,2,4,8
179,91.5,3,9,27
179,75.5,4,16,64
179,73,5,25,125
179,61,6,36,216
179,57.5,1,1,1
179,61.5,2,4,8
179,65.5,3,9,27
179,67,4,16,64
179,57,5,25,125
179,70,6,36,216
179,54,1,1,1
179,73,2,4,8
179,82,3,9,27
179,45.5,4,16,64
179,92,5,25,125
179,100,6,36,216
179,46.5,1,1,1
179,87.5,2,4,8
179,69,3,9,27
179,57.5,4,16,64
179,49,5,25,125
179,55,6,36,216
179,71,1,1,1
179,66,2,4,8
179,73,3,9,27
179,74.5,4,16,64
179,76,5,25,125
179,95.5,6,36,216
179,70,1,1,1
179,65.5,2,4,8
179,100,3,9,27
179,57,4,16,64
179,NA,5,25,125
179,65.5,6,36,216
179,47.5,1,1,1
179,74.5,2,4,8
179,NA,3,9,27
179,85,4,16,64
179,82,5,25,125
179,58.5,6,36,216
179,67,1,1,1
179,79.5,2,4,8
179,69,3,9,27
179,69.5,4,16,64
179,57,5,25,125
179,65,6,36,216
180,51,1,1,1
180,48.5,2,4,8
180,62.5,3,9,27
180,51.5,4,16,64
180,50.5,5,25,125
180,65.5,6,36,216
180,52,1,1,1
180,49.5,2,4,8
180,52,3,9,27
180,37.5,4,16,64
180,54.5,5,25,125
180,67.5,6,36,216
180,48.5,1,1,1
180,40.5,2,4,8
180,49,3,9,27
180,49,4,16,64
180,60,5,25,125
180,62,6,36,216
180,51,1,1,1
180,46.5,2,4,8
180,57,3,9,27
180,40,4,16,64
180,49.5,5,25,125
180,59.5,6,36,216
180,46.5,1,1,1
180,43.5,2,4,8
180,35.5,3,9,27
180,49.5,4,16,64
180,49,5,25,125
180,38.5,6,36,216
180,24.5,1,1,1
180,52.5,2,4,8
180,58.5,3,9,27
180,57.5,4,16,64
180,53.5,5,25,125
180,44,6,36,216
180,37.5,1,1,1
180,56,2,4,8
180,50,3,9,27
180,47.5,4,16,64
180,50,5,25,125
180,NA,6,36,216
180,30.5,1,1,1
180,56.5,2,4,8
180,NA,3,9,27
180,50,4,16,64
180,52,5,25,125
180,66.5,6,36,216
180,39,1,1,1
180,59.5,2,4,8
180,NA,3,9,27
180,36.5,4,16,64
180,38,5,25,125
180,51.5,6,36,216
180,36.5,1,1,1
180,48,2,4,8
180,49.5,3,9,27
180,36,4,16,64
180,50,5,25,125
180,8.5,6,36,216
180,43,1,1,1
180,33.5,2,4,8
180,35.5,3,9,27
180,50.5,4,16,64
180,50,5,25,125
180,54.5,6,36,216
180,40.5,1,1,1
180,40.5,2,4,8
180,36,3,9,27
180,52.5,4,16,64
180,NA,5,25,125
180,48.5,6,36,216
180,40,1,1,1
180,NA,2,4,8
180,48.5,3,9,27
180,57.5,4,16,64
180,NA,5,25,125
180,48,6,36,216
180,67.5,1,1,1
180,42.5,2,4,8
180,49.5,3,9,27
180,61,4,16,64
180,NA,5,25,125
180,57.5,6,36,216
180,52,1,1,1
180,49.5,2,4,8
180,29.5,3,9,27
180,44.5,4,16,64
180,NA,5,25,125
180,47.5,6,36,216
180,41.5,1,1,1
180,NA,2,4,8
180,52.5,3,9,27
180,48.5,4,16,64
180,NA,5,25,125
180,49,6,36,216
180,46.5,1,1,1
180,NA,2,4,8
180,NA,3,9,27
180,52,4,16,64
180,46.5,5,25,125
180,57,6,36,216
180,46,1,1,1
180,46.5,2,4,8
180,NA,3,9,27
180,47.5,4,16,64
180,NA,5,25,125
180,NA,6,36,216
180,41.5,1,1,1
180,NA,2,4,8
180,47.5,3,9,27
180,37,4,16,64
180,45.5,5,25,125
180,NA,6,36,216
180,57.5,1,1,1
180,49,2,4,8
180,51.5,3,9,27
180,62,4,16,64
180,49.5,5,25,125
180,NA,6,36,216
180,38,1,1,1
180,50.5,2,4,8
180,53.5,3,9,27
180,47.5,4,16,64
180,52.5,5,25,125
180,52.5,6,36,216
181,22,1,1,1
181,50,2,4,8
181,54.5,3,9,27
181,52.5,4,16,64
181,49.5,5,25,125
181,32,6,36,216
181,56,1,1,1
181,48,2,4,8
181,67,3,9,27
181,48.5,4,16,64
181,76.5,5,25,125
181,58,6,36,216
181,36.5,1,1,1
181,54.5,2,4,8
181,31,3,9,27
181,61,4,16,64
181,55,5,25,125
181,62,6,36,216
181,36,1,1,1
181,65,2,4,8
181,41.5,3,9,27
181,54.5,4,16,64
181,50,5,25,125
181,44.5,6,36,216
181,40,1,1,1
181,46,2,4,8
181,34.5,3,9,27
181,50,4,16,64
181,43,5,25,125
181,33,6,36,216
181,43.5,1,1,1
181,51.5,2,4,8
181,56.5,3,9,27
181,45.5,4,16,64
181,46.5,5,25,125
181,33.5,6,36,216
181,35,1,1,1
181,52,2,4,8
181,40,3,9,27
181,57,4,16,64
181,55.5,5,25,125
181,64,6,36,216
181,41,1,1,1
181,59,2,4,8
181,NA,3,9,27
181,NA,4,16,64
181,39.5,5,25,125
181,38,6,36,216
181,22.5,1,1,1
181,54,2,4,8
181,49.5,3,9,27
181,56,4,16,64
181,42.5,5,25,125
181,41.5,6,36,216
181,46,1,1,1
181,59,2,4,8
181,55.5,3,9,27
181,44.5,4,16,64
181,NA,5,25,125
181,53.5,6,36,216
181,40,1,1,1
181,59,2,4,8
181,54,3,9,27
181,61.5,4,16,64
181,51.5,5,25,125
181,50,6,36,216
181,46.5,1,1,1
181,48,2,4,8
181,34.5,3,9,27
181,57,4,16,64
181,51,5,25,125
181,58,6,36,216
181,42.5,1,1,1
181,58,2,4,8
181,48,3,9,27
181,58.5,4,16,64
181,52.5,5,25,125
181,49.5,6,36,216
181,37,1,1,1
181,41.5,2,4,8
181,40.5,3,9,27
181,39.5,4,16,64
181,37,5,25,125
181,38,6,36,216
181,43,1,1,1
181,44,2,4,8
181,35.5,3,9,27
181,35.5,4,16,64
181,30,5,25,125
181,63,6,36,216
181,49.5,1,1,1
181,57,2,4,8
181,59.5,3,9,27
181,50,4,16,64
181,62.5,5,25,125
181,50,6,36,216
181,63,1,1,1
181,57.5,2,4,8
181,52.5,3,9,27
181,58,4,16,64
181,60,5,25,125
181,59.5,6,36,216
181,55,1,1,1
181,60.5,2,4,8
181,54,3,9,27
181,57.5,4,16,64
181,57,5,25,125
181,58.5,6,36,216
181,53.5,1,1,1
181,49.5,2,4,8
181,50,3,9,27
181,50,4,16,64
181,55.5,5,25,125
181,59,6,36,216
181,54.5,1,1,1
181,60.5,2,4,8
181,55.5,3,9,27
181,55.5,4,16,64
181,49.5,5,25,125
181,51.5,6,36,216
181,57,1,1,1
181,53,2,4,8
181,55.5,3,9,27
181,59,4,16,64
181,53.5,5,25,125
181,56,6,36,216
182,84.5,1,1,1
182,94,2,4,8
182,90.5,3,9,27
182,93.5,4,16,64
182,94.5,5,25,125
182,91.5,6,36,216
182,13.5,1,1,1
182,17,2,4,8
182,11.5,3,9,27
182,81,4,16,64
182,91,5,25,125
182,84,6,36,216
182,14.5,1,1,1
182,90.5,2,4,8
182,94,3,9,27
182,93.5,4,16,64
182,87,5,25,125
182,90,6,36,216
182,46,1,1,1
182,50.5,2,4,8
182,90.5,3,9,27
182,72.5,4,16,64
182,83.5,5,25,125
182,94,6,36,216
182,82,1,1,1
182,48.5,2,4,8
182,85.5,3,9,27
182,89.5,4,16,64
182,95.5,5,25,125
182,94,6,36,216
182,83.5,1,1,1
182,87.5,2,4,8
182,84,3,9,27
182,93.5,4,16,64
182,NA,5,25,125
182,83.5,6,36,216
182,90,1,1,1
182,85,2,4,8
182,81.5,3,9,27
182,75,4,16,64
182,86.5,5,25,125
182,92,6,36,216
182,73.5,1,1,1
182,79,2,4,8
182,NA,3,9,27
182,80.5,4,16,64
182,86,5,25,125
182,92,6,36,216
182,78.5,1,1,1
182,75.5,2,4,8
182,86,3,9,27
182,87,4,16,64
182,95.5,5,25,125
182,91.5,6,36,216
182,89.5,1,1,1
182,93.5,2,4,8
182,82,3,9,27
182,87.5,4,16,64
182,86.5,5,25,125
182,88.5,6,36,216
182,88,1,1,1
182,87.5,2,4,8
182,73.5,3,9,27
182,79.5,4,16,64
182,82.5,5,25,125
182,87,6,36,216
182,88.5,1,1,1
182,92.5,2,4,8
182,95.5,3,9,27
182,84.5,4,16,64
182,80,5,25,125
182,92,6,36,216
182,89.5,1,1,1
182,NA,2,4,8
182,85,3,9,27
182,79,4,16,64
182,87,5,25,125
182,84.5,6,36,216
182,83,1,1,1
182,81.5,2,4,8
182,91,3,9,27
182,86.5,4,16,64
182,23,5,25,125
182,82,6,36,216
182,81,1,1,1
182,72,2,4,8
182,78.5,3,9,27
182,68.5,4,16,64
182,87,5,25,125
182,73.5,6,36,216
182,71,1,1,1
182,88.5,2,4,8
182,90,3,9,27
182,80.5,4,16,64
182,82.5,5,25,125
182,85.5,6,36,216
182,69.5,1,1,1
182,79,2,4,8
182,81,3,9,27
182,81.5,4,16,64
182,79,5,25,125
182,79.5,6,36,216
182,67.5,1,1,1
182,82,2,4,8
182,80,3,9,27
182,76,4,16,64
182,78,5,25,125
182,84,6,36,216
182,81.5,1,1,1
182,87.5,2,4,8
182,87,3,9,27
182,83.5,4,16,64
182,81.5,5,25,125
182,91,6,36,216
182,87,1,1,1
182,90.5,2,4,8
182,86.5,3,9,27
182,87,4,16,64
182,86,5,25,125
182,87.5,6,36,216
182,79.5,1,1,1
182,92.5,2,4,8
182,82.5,3,9,27
182,88.5,4,16,64
182,NA,5,25,125
182,83,6,36,216
183,18,1,1,1
183,NA,2,4,8
183,31.5,3,9,27
183,21.5,4,16,64
183,63.5,5,25,125
183,35,6,36,216
183,46,1,1,1
183,NA,2,4,8
183,40.5,3,9,27
183,47,4,16,64
183,NA,5,25,125
183,34,6,36,216
183,25.5,1,1,1
183,NA,2,4,8
183,NA,3,9,27
183,NA,4,16,64
183,50,5,25,125
183,40.5,6,36,216
183,16,1,1,1
183,33.5,2,4,8
183,NA,3,9,27
183,67,4,16,64
183,91.5,5,25,125
183,72,6,36,216
183,85,1,1,1
183,95,2,4,8
183,82,3,9,27
183,NA,4,16,64
183,NA,5,25,125
183,57.5,6,36,216
183,84.5,1,1,1
183,81.5,2,4,8
183,95.5,3,9,27
183,68,4,16,64
183,74.5,5,25,125
183,95,6,36,216
183,85,1,1,1
183,NA,2,4,8
183,85,3,9,27
183,NA,4,16,64
183,68.5,5,25,125
183,21,6,36,216
183,99,1,1,1
183,100,2,4,8
183,98.5,3,9,27
183,NA,4,16,64
183,NA,5,25,125
183,77.5,6,36,216
183,67.5,1,1,1
183,NA,2,4,8
183,84.5,3,9,27
183,NA,4,16,64
183,84.5,5,25,125
183,80.5,6,36,216
183,85.5,1,1,1
183,72.5,2,4,8
183,95,3,9,27
183,83.5,4,16,64
183,75,5,25,125
183,65.5,6,36,216
183,86,1,1,1
183,NA,2,4,8
183,87,3,9,27
183,80,4,16,64
183,85,5,25,125
183,91.5,6,36,216
183,100,1,1,1
183,100,2,4,8
183,69.5,3,9,27
183,95,4,16,64
183,100,5,25,125
183,100,6,36,216
183,85,1,1,1
183,60,2,4,8
183,81.5,3,9,27
183,70.5,4,16,64
183,90,5,25,125
183,92,6,36,216
183,82,1,1,1
183,100,2,4,8
183,98.5,3,9,27
183,98.5,4,16,64
183,NA,5,25,125
183,89.5,6,36,216
183,100,1,1,1
183,NA,2,4,8
183,NA,3,9,27
183,77,4,16,64
183,68,5,25,125
183,89,6,36,216
183,74,1,1,1
183,95,2,4,8
183,85.5,3,9,27
183,63.5,4,16,64
183,59,5,25,125
183,83.5,6,36,216
183,99,1,1,1
183,NA,2,4,8
183,84.5,3,9,27
183,99,4,16,64
183,NA,5,25,125
183,94.5,6,36,216
183,100,1,1,1
183,100,2,4,8
183,87.5,3,9,27
183,69.5,4,16,64
183,98.5,5,25,125
183,98,6,36,216
183,92,1,1,1
183,100,2,4,8
183,100,3,9,27
183,99,4,16,64
183,86,5,25,125
183,84,6,36,216
183,97,1,1,1
183,100,2,4,8
183,95.5,3,9,27
183,90.5,4,16,64
183,93.5,5,25,125
183,97,6,36,216
183,97.5,1,1,1
183,79.5,2,4,8
183,83,3,9,27
183,86.5,4,16,64
183,100,5,25,125
183,100,6,36,216
184,30.5,1,1,1
184,NA,2,4,8
184,54,3,9,27
184,59,4,16,64
184,64.5,5,25,125
184,81.5,6,36,216
184,27,1,1,1
184,22,2,4,8
184,37.5,3,9,27
184,56,4,16,64
184,58.5,5,25,125
184,69.5,6,36,216
184,39.5,1,1,1
184,44.5,2,4,8
184,55,3,9,27
184,67,4,16,64
184,70.5,5,25,125
184,75,6,36,216
184,62.5,1,1,1
184,61,2,4,8
184,67.5,3,9,27
184,79.5,4,16,64
184,69.5,5,25,125
184,49,6,36,216
184,72.5,1,1,1
184,45.5,2,4,8
184,61,3,9,27
184,50,4,16,64
184,62.5,5,25,125
184,83.5,6,36,216
184,65,1,1,1
184,59,2,4,8
184,50.5,3,9,27
184,50,4,16,64
184,28.5,5,25,125
184,51,6,36,216
184,50.5,1,1,1
184,52,2,4,8
184,50.5,3,9,27
184,64.5,4,16,64
184,50.5,5,25,125
184,70,6,36,216
184,50,1,1,1
184,51,2,4,8
184,45.5,3,9,27
184,36.5,4,16,64
184,37.5,5,25,125
184,49,6,36,216
184,51.5,1,1,1
184,48,2,4,8
184,50.5,3,9,27
184,50.5,4,16,64
184,60,5,25,125
184,61,6,36,216
184,49,1,1,1
